threshold,min_area,true_positive,false_positive,false_negative,precision,recall,f1
0.24,1,60369,6864,27615,0.8979072776761412,0.6861361156573923,0.7778658265525039
0.24,2,58083,3451,29901,0.9439171839958397,0.6601541189307146,0.7769365561337096
0.24,3,55413,2203,32571,0.9617640933074146,0.6298076923076923,0.7611675824175824
0.25,1,60292,6764,27692,0.8991290861369602,0.6852609565375523,0.7777605779153767
0.25,2,58014,3398,29970,0.9446687943724353,0.6593698854337152,0.7766472997938365
0.25,3,55306,2177,32678,0.9621279334759842,0.6285915621022004,0.7603923914014862
0.26,1,60202,6607,27782,0.9011061383945277,0.6842380432805965,0.777838791159807
0.26,2,57918,3337,30066,0.9455228144641253,0.658278777959629,0.7761778087497235
0.26,3,55170,2135,32814,0.9627432161242474,0.6270458265139116,0.7594518511380766
0.27,1,60143,6513,27841,0.9022893662986078,0.6835674668121476,0.7778453181583032
0.27,2,57854,3305,30130,0.9459605291126408,0.6575513729769049,0.7758191802498273
0.27,3,55089,2114,32895,0.9630438962991451,0.6261252045826514,0.758869595762706
0.28,1,60072,6385,27912,0.9039228373233821,0.682760501909438,0.7779281408434289
0.28,2,57760,3230,30224,0.9470404984423676,0.6564829969085288,0.7754373246338288
0.28,3,54964,2062,33020,0.9638410549573878,0.6247044917257684,0.7580718571133025
0.29,1,60025,6299,27959,0.9050268379470479,0.68222631387525,0.777989475594266
0.29,2,57703,3177,30281,0.9478153745072273,0.6558351518457901,0.7752445184866724
0.29,3,54877,2039,33107,0.9641752758451051,0.6237156755773777,0.7574465148378192
0.3,1,59953,6158,28031,0.9068536249640756,0.6814079832696854,0.7781303741198611
0.3,2,57592,3115,30392,0.9486879602022831,0.654573558828878,0.7746534760005651
0.3,3,54749,1988,33235,0.9649611364717909,0.6222608656119294,0.7566144512544827
0.31,1,59885,6032,28099,0.9084909810822701,0.680635115475541,0.7782275618741918
0.31,2,57503,3057,30481,0.9495211360634082,0.6535620112747772,0.7742217794054286
0.31,3,54637,1961,33347,0.9653521325841903,0.6209879068921622,0.7557925606230375
0.32,1,59833,5966,28151,0.909329929026277,0.6800440989270776,0.7781484299304864
0.32,2,57452,3019,30532,0.9500752426783086,0.6529823604291689,0.7739988548718466
0.32,3,54566,1938,33418,0.9657015432535749,0.6201809419894526,0.7553014783234593
0.33,1,59770,5850,28214,0.9108503505028954,0.6793280596472085,0.7782349417983906
0.33,2,57362,2968,30622,0.9508039118183325,0.6519594471722131,0.7735210431921463
0.33,3,54463,1901,33521,0.9662727982400113,0.6190102745953809,0.7546069221603346
0.34,1,59711,5762,28273,0.9119942571747133,0.6786574831787597,0.7782114859537199
0.34,2,57293,2934,30691,0.9512843077025255,0.6511752136752137,0.7731275006578459
0.34,3,54394,1882,33590,0.9665576800056863,0.6182260410983815,0.7541106335782615
0.35,1,59640,5655,28344,0.9133930622559154,0.6778505182760501,0.7781887929853405
0.35,2,57201,2888,30783,0.951937958694603,0.6501295690125477,0.7726054040912251
0.35,3,54274,1851,33710,0.9670200445434298,0.6168621567557738,0.7532353982055251
0.36,1,59585,5566,28399,0.9145676965817869,0.6772254046190216,0.7782022398537238
0.36,2,57146,2860,30838,0.952338099523381,0.6495044553555192,0.7722954253665788
0.36,3,54203,1825,33781,0.9674270007853216,0.6160551918530642,0.752756714718218
0.37,1,59514,5466,28470,0.915881809787627,0.6764184397163121,0.7781438769906646
0.37,2,57048,2814,30936,0.9529918813270523,0.6483906164757228,0.7717219268698511
0.37,3,54108,1793,33876,0.9679254396164648,0.6149754500818331,0.7521006359245231
0.38,1,59452,5401,28532,0.9167193499144218,0.675713766139298,0.7779791542623841
0.38,2,56975,2795,31009,0.9532374100719424,0.6475609201673032,0.771214315686885
0.38,3,54035,1773,33949,0.9682303612385321,0.6141457537734133,0.7515717146990097
0.39,1,59388,5315,28596,0.9178554317419594,0.674986361156574,0.7779051261731516
0.39,2,56886,2749,31098,0.9539029093653056,0.6465493726132024,0.7707137970044506
0.39,3,53930,1734,34054,0.9688488071284852,0.6129523549736315,0.7508632212073959
0.4,1,59310,5199,28674,0.9194065944286843,0.6740998363338789,0.7778717711632666
0.4,2,56812,2704,31172,0.954566839169299,0.6457083106019276,0.7703322033898305
0.4,3,53825,1705,34159,0.9692958761030074,0.6117589561738498,0.7501010354390512
0.41,1,59262,5118,28722,0.9205032618825723,0.6735542825968358,0.777900291407419
0.41,2,56737,2665,31247,0.9551361907006498,0.6448558828877978,0.7699103035566472
0.41,3,53757,1683,34227,0.9696428571428571,0.6109860883797054,0.7496234939759037
0.42,1,59185,5043,28799,0.9214828423740424,0.6726791234769958,0.7776653614695292
0.42,2,56649,2632,31335,0.9556012887771799,0.6438557010365521,0.7693477744202628
0.42,3,53675,1641,34309,0.9703340805553546,0.6100541007455901,0.7491277041172366
0.43,1,59133,4975,28851,0.9223965807699507,0.6720881069285325,0.7775951397838152
0.43,2,56594,2593,31390,0.9561897038200956,0.6432305873795235,0.7690917368231512
0.43,3,53610,1629,34374,0.9705099657850432,0.6093153300600109,0.748622777067929
0.44,1,59041,4883,28943,0.9236124147425068,0.6710424622658665,0.7773257497959292
0.44,2,56497,2549,31487,0.9568302679267012,0.6421281142025823,0.7685098279262735
0.44,3,53503,1599,34481,0.9709810896156219,0.608099199854519,0.7478439539857148
0.45,1,58988,4822,28996,0.9244319072245729,0.6704400800145481,0.7772112204698474
0.45,2,56429,2518,31555,0.9572836615943136,0.6413552464084379,0.7681020342882033
0.45,3,53420,1574,34564,0.97137869585773,0.6071558465175486,0.7472478283372267
0.46,1,58906,4734,29078,0.9256128221244501,0.6695080923804329,0.7770010024798184
0.46,2,56352,2463,31632,0.9581229278245346,0.640480087288598,0.7677436494799011
0.46,3,53306,1550,34678,0.9717442030042293,0.6058601563920712,0.7463735648277793
0.47,1,58856,4677,29128,0.9263847134559993,0.6689398072376795,0.7768897219453922
0.47,2,56296,2440,31688,0.9584581857804413,0.6398436079287143,0.7673936750272629
0.47,3,53214,1532,34770,0.9720162203631315,0.6048145117294054,0.7456596370769984
0.48,1,58782,4598,29202,0.9274534553486904,0.6680987452264048,0.7766972331598002
0.48,2,56200,2395,31784,0.95912620530762,0.6387525004546282,0.7668219867784607
0.48,3,53105,1506,34879,0.9724231381956017,0.6035756501182034,0.7448367754830113
0.49,1,58726,4549,29258,0.928107467404188,0.6674622658665211,0.776495944042999
0.49,2,56131,2366,31853,0.9595534813751132,0.6379682669576286,0.7663929110260033
0.49,3,53034,1493,34950,0.9726190694518312,0.6027686852154938,0.7442793889594488
0.5,1,58627,4469,29357,0.9291714213262331,0.6663370612838698,0.7761053746359544
0.5,2,56035,2333,31949,0.9600294682017544,0.6368771594835425,0.7657565321963485
0.5,3,52921,1467,35063,0.9730271383393395,0.6014843607928715,0.7434186497344984
0.51,1,58537,4391,29447,0.930221840833969,0.665314148026914,0.7757766115351994
0.51,2,55941,2280,32043,0.9608388725717525,0.6358087834151664,0.7652405868472352
0.51,3,52819,1441,35165,0.9734426833763361,0.6003250591016549,0.7426534686876073
0.52,1,58467,4338,29517,0.9309290661571531,0.6645185488270595,0.7754809700972884
0.52,2,55878,2252,32106,0.9612592465164287,0.6350927441352974,0.7648548393719973
0.52,3,52746,1423,35238,0.9737303623843896,0.5994953627932351,0.7421018198701399
0.53,1,58391,4270,29593,0.9318555401286287,0.6636547554100746,0.7752132496929868
0.53,2,55781,2219,32203,0.9617413793103449,0.633990270958356,0.7642070363875493
0.53,3,52641,1401,35343,0.9740757188853114,0.5983019639934534,0.7412868066410375
0.54,1,58333,4213,29651,0.932641575800211,0.6629955446444808,0.7750348767687504
0.54,2,55717,2193,32267,0.9621308927646348,0.633262865975632,0.7638011158786517
0.54,3,52563,1386,35421,0.9743090696769171,0.5974154391707583,0.7406734163302403
0.55,1,58252,4142,29732,0.9336154117383082,0.6620749227132205,0.7747409860484912
0.55,2,55614,2160,32370,0.9626129400768512,0.6320921985815603,0.7631004816202198
0.55,3,52438,1361,35546,0.9747021320098886,0.5959947263138753,0.7396937573616019
0.56,1,58193,4097,29791,0.93422700272917,0.6614043462447717,0.7744919280780441
0.56,2,55540,2135,32444,0.9629822280017338,0.6312511365702855,0.7626030660652621
0.56,3,52369,1346,35615,0.9749418225821466,0.5952104928168758,0.739158356798566
0.57,1,58118,4031,29866,0.9351397448068351,0.6605519185306419,0.7742201914302651
0.57,2,55444,2103,32540,0.9634559577388917,0.6301600290961993,0.7619544976671636
0.57,3,52275,1324,35709,0.9752980466053471,0.5941421167484997,0.7384361116800746
0.58,1,58067,3986,29917,0.9357645883357775,0.6599722676850337,0.7740357378513301
0.58,2,55385,2080,32599,0.963804054641956,0.6294894526277505,0.7615727849624266
0.58,3,52225,1314,35759,0.9754571433907993,0.5935738316057465,0.738042579651364
0.59,1,57982,3916,30002,0.9367346279362823,0.6590061829423531,0.7737019788900601
0.59,2,55289,2043,32695,0.9643654503593106,0.6283983451536643,0.760948553497206
0.59,3,52132,1291,35852,0.9758343784512289,0.5925168212402255,0.7373326638709541
0.6,1,57889,3844,30095,0.9377318452043477,0.6579491725768322,0.7733123159026697
0.6,2,55183,2016,32801,0.9647546285774227,0.6271935806510275,0.7601854211581246
0.6,3,52027,1262,35957,0.9763178141830396,0.5913234224404437,0.7365455536443624
0.61,1,57835,3792,30149,0.9384685284047577,0.6573354246226587,0.7731383387585138
0.61,2,55120,1988,32864,0.9651887651467395,0.6264775413711584,0.759793786011634
0.61,3,51945,1247,36039,0.9765566250563995,0.5903914348063284,0.7358899529665098
0.62,1,57753,3741,30231,0.9391647965655185,0.6564034369885434,0.7727290972584594
0.62,2,55014,1958,32970,0.9656322403987924,0.6252727768685216,0.7590441237340986
0.62,3,51838,1216,36146,0.9770799562709692,0.5891753046008366,0.735092670060551
0.63,1,57697,3704,30287,0.9396752495887689,0.6557669576286598,0.7724604210596779
0.63,2,54952,1929,33032,0.9660870941087534,0.6245681032915076,0.7586649639319366
0.63,3,51757,1199,36227,0.9773585618249112,0.5882546826695763,0.7344543777493968
0.64,1,57603,3648,30381,0.9404417887054906,0.6546985815602837,0.7719770831239321
0.64,2,54877,1895,33107,0.966620869442683,0.6237156755773777,0.7582000055265412
0.64,3,51653,1174,36331,0.9777765157968463,0.5870726495726496,0.7336500699519214
0.65,1,57539,3598,30445,0.9411485679702962,0.6539711765775595,0.7717088807076132
0.65,2,54809,1861,33175,0.9671607552496911,0.6229428077832333,0.7577944612661939
0.65,3,51575,1162,36409,0.9779661338339306,0.5861861247499546,0.7330107091336758
0.66,1,57455,3504,30529,0.9425187421053495,0.6530164575377342,0.7715031924964584
0.66,2,54709,1825,33275,0.9677185410549404,0.6218062374977269,0.7571236800952131
0.66,3,51470,1129,36514,0.9785357136067225,0.5849927259501727,0.7322364724042024
0.67,1,57393,3456,30591,0.9432036680964354,0.6523117839607201,0.7712402491382959
0.67,2,54644,1799,33340,0.9681271371117764,0.6210674668121476,0.7567006169206587
0.67,3,51407,1113,36577,0.9788080731150038,0.5842766866703037,0.7317514092125492
0.68,1,57284,3396,30700,0.9440342781806197,0.6510729223495181,0.7706505946295001
0.68,2,54542,1767,33442,0.9686195812392335,0.619908165120931,0.755989549042573
0.68,3,51294,1090,36690,0.9791921197312157,0.5829923622476814,0.7308503362589764
0.69,1,57222,3364,30762,0.9444756214306935,0.6503682487725041,0.7703035606111598
0.69,2,54466,1742,33518,0.9690079703956732,0.6190443717039462,0.755464935641367
0.69,3,51204,1071,36780,0.9795121951219512,0.5819694489907256,0.7301349646012021
0.7,1,57115,3284,30869,0.9456282388781271,0.6491521185670122,0.7698321236260217
0.7,2,54365,1704,33619,0.9696088747792898,0.6178964357155846,0.7547916391883542
0.7,3,51089,1039,36895,0.9800682934315531,0.5806623931623932,0.7292594495831906
0.71,1,57007,3202,30977,0.9468185819395771,0.6479246226586652,0.7693615757829317
0.71,2,54247,1670,33737,0.9701343062038378,0.616555282778687,0.7539488954211575
0.71,3,50970,1016,37014,0.980456276689878,0.5793098745226405,0.7282989211973995
0.72,1,56945,3162,31039,0.9473938143643835,0.6472199490816513,0.7690541626432397
0.72,2,54185,1644,33799,0.9705529384370131,0.615850609201673,0.753548010263328
0.72,3,50880,1000,37104,0.9807247494217425,0.5782869612656847,0.7275639192358291
0.73,1,56827,3081,31157,0.9485711424183748,0.6458787961447536,0.7684932247856543
0.73,2,54075,1608,33909,0.9711222455686654,0.6146003818876159,0.7527824761427467
0.73,3,50742,973,37242,0.9811853427438848,0.5767184942716858,0.7264475765753512
0.74,1,56747,3029,31237,0.9493274892933619,0.6449695399163484,0.7680969139144559
0.74,2,54001,1575,33983,0.9716604289621419,0.6137593198763411,0.7523126219002507
0.74,3,50662,960,37322,0.9814032776723103,0.5758092380432805,0.7257854246952137
0.75,1,56628,2949,31356,0.9505010322775568,0.6436170212765957,0.7675198731372109
0.75,2,53892,1544,34092,0.9721480626307815,0.6125204582651391,0.751526983684284
0.75,3,50531,934,37453,0.9818517439036238,0.5743203309692672,0.7247237341250206
0.76,1,56555,2903,31429,0.9511756197652124,0.642787324968176,0.767149116262666
0.76,2,53808,1516,34176,0.9725977875786277,0.6115657392253137,0.750942026962905
0.76,3,50437,915,37547,0.9821818040193177,0.5732519549008911,0.7239622208187404
0.77,1,56446,2826,31538,0.9523215008773114,0.641548463356974,0.7666376921823219
0.77,2,53697,1471,34287,0.9733359918793504,0.6103041462084016,0.7502095674527774
0.77,3,50309,894,37675,0.9825400855418628,0.5717971449354428,0.7228979717933427
0.78,1,56371,2774,31613,0.9530983176938034,0.6406960356428442,0.7662799312168235
0.78,2,53628,1434,34356,0.9739566307072028,0.609519912711402,0.7498007633907974
0.78,3,50208,878,37776,0.9828132952276554,0.5706492089470813,0.7220536420507657
0.79,1,56243,2714,31741,0.9539664501246671,0.6392412256773959,0.7655181331282624
0.79,2,53502,1399,34482,0.9745177683466604,0.6080878341516639,0.7488819680162369
0.79,3,50047,852,37937,0.9832609677989744,0.5688193307874159,0.7207073579919788
0.8,1,56104,2634,31880,0.9551567979842691,0.6376613929805419,0.7647660200924197
0.8,2,53371,1362,34613,0.9751155609961084,0.6065989270776505,0.7479277170904657
0.8,3,49881,831,38103,0.9836133459536205,0.5669326241134752,0.7192853434850321
0.81,1,56016,2591,31968,0.9557902639616428,0.6366612111292962,0.7642488283728195
0.81,2,53275,1330,34709,0.9756432561120777,0.6055078196035643,0.7472525931172811
