threshold,min_area,true_positive,false_positive,false_negative,precision,recall,f1
0.45,1,58672,5807,29312,0.9099396702802462,0.6668485179123477,0.7696555885690297
0.45,2,56578,1928,31406,0.9670461149283834,0.6430487361338425,0.7724486313058913
0.45,3,53721,879,34263,0.9839010989010989,0.6105769230769231,0.7535347584581721
0.46,1,58626,5694,29358,0.911473880597015,0.6663256955810147,0.7698550267885282
0.46,2,56526,1896,31458,0.9675464722193694,0.6424577195853791,0.772181467972624
0.46,3,53656,861,34328,0.984206761193756,0.6098381523913439,0.7530613820253893
0.47,1,58601,5616,29383,0.9125465219490166,0.6660415530096381,0.7700475029730421
0.47,2,56494,1862,31490,0.9680923983823428,0.6420940170940171,0.7720923875905424
0.47,3,53621,844,34363,0.9845038097861012,0.6094403527914166,0.7528448778159201
0.48,1,58559,5504,29425,0.9140845729984547,0.6655641934897254,0.7702749807625273
0.48,2,56448,1819,31536,0.9687816431256114,0.6415711947626841,0.7719331833628489
0.48,3,53538,817,34446,0.9849691840677031,0.6084969994544462,0.7522604486472435
0.49,1,58535,5420,29449,0.9152529122038934,0.6652914166212038,0.7705065848794582
0.49,2,56416,1792,31568,0.9692138537658054,0.641207492271322,0.7718069388201815
0.49,3,53498,806,34486,0.9851576311137301,0.6080423713402436,0.7519678398740582
0.5,1,58498,5319,29486,0.9166523026779698,0.6648708856155665,0.7707195604772037
0.5,2,56374,1758,31610,0.9697584806990986,0.6407301327514093,0.7716334966738756
0.5,3,53446,788,34538,0.9854703691411292,0.6074513547917804,0.7516066883235596
0.51,1,58450,5222,29534,0.917985927880387,0.6643253318785234,0.7708234425278262
0.51,2,56331,1717,31653,0.9704210308710033,0.6402414075286416,0.7714884408896681
0.51,3,53394,772,34590,0.9857475168925156,0.606860338243317,0.7512346113260641
0.52,1,58433,5159,29551,0.9188734432004025,0.6641321149299872,0.7710059640048555
0.52,2,56299,1698,31685,0.9707226235839784,0.6398777050372795,0.7713195552845916
0.52,3,53346,751,34638,0.9861175296227147,0.6063147845062739,0.7509237688360864
0.53,1,58392,5044,29592,0.9204867898354246,0.6636661211129297,0.7712587504953111
0.53,2,56257,1665,31727,0.9712544456337834,0.6394003455173668,0.7711403232218004
0.53,3,53289,743,34695,0.9862488895469351,0.6056669394435352,0.7504647363677333
0.54,1,58362,4976,29622,0.921437367772901,0.6633251500272777,0.7713617319358719
0.54,2,56221,1637,31763,0.9717065920011062,0.6389911802145845,0.7709850386034202
0.54,3,53239,728,34745,0.9865102747975615,0.6050986543007819,0.7501039090953919
0.55,1,58316,4880,29668,0.9227799227799228,0.6628023276959447,0.7714777086916258
0.55,2,56165,1601,31819,0.9722847349652044,0.6383547008547008,0.7707032590051458
0.55,3,53169,715,34815,0.9867307549550887,0.6043030551009274,0.7495559252262667
0.56,1,58287,4802,29697,0.9238853048867472,0.6624727223131478,0.7716402004329034
0.56,2,56127,1567,31857,0.972839463375741,0.6379228041462084,0.7705624734002389
0.56,3,53137,699,34847,0.9870161230403448,0.6039393526095653,0.7493583415597236
0.57,1,58240,4697,29744,0.9253698142587031,0.6619385342789598,0.7717945150111647
0.57,2,56084,1538,31900,0.9733088056645032,0.6374340789234406,0.7703528700740354
0.57,3,53076,683,34908,0.9872951505794378,0.6032460447354064,0.7489047078162591
0.58,1,58216,4627,29768,0.9263720700794043,0.6616657574104383,0.7719572755541118
0.58,2,56043,1509,31941,0.97378023352794,0.636968085106383,0.7701599604221636
0.58,3,53021,676,34963,0.9874108423189377,0.6026209310783779,0.7484560385655098
0.59,1,58177,4526,29807,0.9278184456884041,0.6612224949990907,0.7721568549377186
0.59,2,55998,1482,31986,0.9742171189979123,0.6364566284779051,0.7699224550404223
0.59,3,52973,662,35011,0.9876573133215252,0.6020753773413348,0.748105833256837
0.6,1,58127,4445,29857,0.9289618359649684,0.6606542098563375,0.7721645102154681
0.6,2,55946,1455,32038,0.974652009546872,0.6358656119294417,0.7696254771812773
0.6,3,52913,645,35071,0.987956981216625,0.601393435170031,0.7476650040270734
0.61,1,58089,4392,29895,0.929706630815768,0.6602223131478451,0.7721264081347821
0.61,2,55914,1424,32070,0.9751648121664516,0.6355019094380796,0.7695187239371877
0.61,3,52874,625,35110,0.9883175386455821,0.6009501727586833,0.7474254857474043
0.62,1,58048,4295,29936,0.9311069406348748,0.6597563193307874,0.7722897416964352
0.62,2,55863,1389,32121,0.975738838817858,0.6349222585924713,0.7692720813021564
0.62,3,52808,611,35176,0.9885621220913907,0.6002000363702491,0.7469148462196701
0.63,1,58007,4244,29977,0.9318243883632391,0.6592903255137298,0.7722168602522714
0.63,2,55829,1359,32155,0.9762362733440582,0.6345358246953992,0.7691428099082467
