threshold,min_area,true_positive,false_positive,false_negative,precision,recall,f1
0.33,1,58711,7782,29273,0.8829651241484066,0.6672917803236952,0.7601261029149969
0.33,2,56588,3244,31396,0.9457815215937959,0.6431623931623932,0.7656545976078368
0.33,3,54038,1922,33946,0.9656540385989992,0.6141798508819786,0.7508197632412604
0.34,1,58676,7690,29308,0.8841274146400265,0.6668939807237679,0.7602980239714933
0.34,2,56545,3207,31439,0.9463281563797028,0.6426736679396254,0.7654870850706667
0.34,3,53992,1899,33992,0.9660231522069743,0.6136570285506455,0.7505403996524761
0.35,1,58642,7578,29342,0.8855632739353669,0.6665075468266958,0.760576898134938
0.35,2,56499,3169,31485,0.9468894549842461,0.6421508456082924,0.7652994879852625
0.35,3,53939,1874,34045,0.9664235930697149,0.6130546462993272,0.7502103660020725
0.36,1,58612,7493,29372,0.8866500264730354,0.6661665757410439,0.7607551479988838
0.36,2,56478,3142,31506,0.9472995639047299,0.6419121658483361,0.7652638139887807
0.36,3,53896,1861,34088,0.9666230249116703,0.6125659210765594,0.749904341837054
0.37,1,58571,7374,29413,0.8881795435590265,0.6657005819239862,0.7610131943948183
0.37,2,56432,3075,31552,0.9483254070949636,0.641389343517003,0.7652263527944079
0.37,3,53836,1835,34148,0.9670384940094484,0.6118839789052555,0.7495179422922975
0.38,1,58540,7287,29444,0.8893007428562748,0.6653482451354792,0.761193932813648
0.38,2,56396,3051,31588,0.9486769727656568,0.6409801782142208,0.7650494129457169
0.38,3,53792,1822,34192,0.9672384651346784,0.6113838879796326,0.749202635134194
0.39,1,58499,7191,29485,0.8905312833003501,0.6648822513184215,0.7613389382719262
0.39,2,56353,3010,31631,0.9492950154136415,0.6404914529914529,0.7649018982402084
0.39,3,53731,1793,34253,0.9677076579497155,0.6106905801054737,0.7488223653036764
0.4,1,58443,7080,29541,0.8919463394533217,0.664245771958538,0.761437589165315
0.4,2,56298,2966,31686,0.9499527537796977,0.6398663393344245,0.764669129631642
0.4,3,53676,1773,34308,0.968024671319591,0.6100654664484452,0.7484470101022779
0.41,1,58414,7020,29570,0.8927163248464102,0.663916166575741,0.7615012580010169
0.41,2,56268,2941,31716,0.9503284973568208,0.6395253682487725,0.7645472271099848
0.41,3,53638,1759,34346,0.9682473780168601,0.6096335697399528,0.7481883931622739
0.42,1,58369,6925,29615,0.8939412503445953,0.6634047099472632,0.7616096243426976
0.42,2,56223,2899,31761,0.9509657995331687,0.6390139116202946,0.7643875844629043
0.42,3,53581,1738,34403,0.9685822231059853,0.608985724677214,0.7478001158384682
0.43,1,58348,6835,29636,0.8951413712164215,0.6631660301873068,0.7618873517141422
0.43,2,56195,2855,31789,0.9516511430990686,0.6386956719403528,0.764381027517445
0.43,3,53540,1723,34444,0.9688218156813782,0.6085197308601564,0.7475200178712295
0.44,1,58311,6731,29673,0.8965130223547861,0.6627454991816694,0.7621057859448721
0.44,2,56150,2821,31834,0.9521629275406556,0.6381842153118749,0.7641795107345786
0.44,3,53481,1707,34503,0.9690693629049794,0.6078491543917076,0.7470874193278016
0.45,1,58282,6672,29702,0.8972811528158389,0.6624158937988726,0.7621650603512533
0.45,2,56116,2795,31868,0.9525555498973027,0.6377977814148027,0.7640287280029954
0.45,3,53436,1688,34548,0.9693781293084682,0.6073376977632297,0.7467926321379658
0.46,1,58239,6586,29745,0.8984033937524103,0.6619271685761048,0.7622456792466412
0.46,2,56073,2764,31911,0.9530227577884665,0.6373090561920349,0.7638280627430681
0.46,3,53380,1671,34604,0.9696463279504459,0.606701218403346,0.7463907435243121
0.47,1,58210,6519,29774,0.899287799904216,0.6615975631933079,0.7623450524840714
0.47,2,56035,2732,31949,0.9535113243827318,0.6368771594835425,0.7636745235126167
0.47,3,53348,1650,34636,0.9699989090512382,0.606337515911984,0.7462198038913989
0.48,1,58174,6425,29810,0.9005402560411152,0.6611883978905255,0.762522692567324
0.48,2,55982,2691,32002,0.9541356330850647,0.636274777232224,0.7634412268081305
0.48,3,53285,1635,34699,0.9702294246176256,0.605621476632115,0.7457453955102726
0.49,1,58147,6375,29837,0.9011964911193081,0.6608815239134388,0.7625536044483495
0.49,2,55952,2673,32032,0.9544051172707889,0.6359338061465721,0.763281926757566
0.49,3,53240,1624,34744,0.9703995333916594,0.605110020003637,0.7454077060931898
0.5,1,58115,6286,29869,0.9023928199872673,0.6605178214220767,0.7627391147422647
0.5,2,55908,2637,32076,0.9549577248270561,0.6354337152209493,0.7630980897979239
0.5,3,53189,1607,34795,0.9706730418278706,0.6045303691580287,0.745048326096092
0.51,1,58076,6171,29908,0.9039488225131135,0.6600745590107292,0.7629983380520393
