threshold,min_area,true_positive,false_positive,false_negative,precision,recall,f1
0.18,3,55222,1674,32762,0.9705778965129359,0.627636843062375,0.7623136388735506
0.19,1,59469,9712,28515,0.85961463407583,0.6759069830878341,0.7567715458276333
0.19,2,57312,3564,30672,0.9414547604967475,0.6513911620294599,0.770012091898428
0.19,3,55113,1599,32871,0.9718049090139653,0.626397981451173,0.761776413999005
0.2,1,59388,9393,28596,0.8634361233480177,0.674986361156574,0.7576691225720026
0.2,2,57229,3450,30755,0.943143426885743,0.6504478086924895,0.7699158499424874
0.2,3,55009,1525,32975,0.9730250822513885,0.6252159483542462,0.7612754120593975
0.21,1,59322,9187,28662,0.8659008305478112,0.6742362247681397,0.7581425367268823
0.21,2,57176,3368,30808,0.9443710359408034,0.6498454264411712,0.7699019713454702
0.21,3,54943,1474,33041,0.9738731233493451,0.624465811965812,0.7609781095698784
0.22,1,59245,8886,28739,0.8695747897432886,0.6733610656482997,0.7589917688883195
0.22,2,57104,3267,30880,0.9458846134733564,0.6490270958356065,0.769829126082707
0.22,3,54844,1425,33140,0.9746752208143027,0.6233406073831605,0.7603862657968984
0.23,1,59204,8687,28780,0.8720448954942481,0.6728950718312421,0.7596343223736969
0.23,2,57051,3201,30933,0.9468731328420633,0.6484247135842881,0.7697320488950053
0.23,3,54777,1398,33207,0.975113484646195,0.6225791052918712,0.7599525523900692
0.24,1,59128,8436,28856,0.875140607424072,0.6720312784142571,0.760254069483375
0.24,2,56982,3105,31002,0.9483249288531629,0.6476404800872886,0.769657799298985
0.24,3,54698,1349,33286,0.975930915124806,0.6216812147663211,0.7595309343127522
0.25,1,59076,8292,28908,0.8769148557178482,0.6714402618657938,0.760543797311911
0.25,2,56924,3028,31060,0.9494929276754737,0.6469812693216949,0.7695760328790828
0.25,3,54627,1323,33357,0.9763538873994638,0.6208742498636116,0.7590562341072993
0.26,1,59004,8059,28980,0.8798294141329794,0.6706219312602292,0.76111114694254
0.26,2,56856,2933,31128,0.9509441536068508,0.6462084015275504,0.7695045779675584
0.26,3,54539,1274,33445,0.9771737767186857,0.6198740680123659,0.7585554636049431
0.27,1,58961,7929,29023,0.8814621019584392,0.6701332060374614,0.7614060462053024
0.27,2,56808,2869,31176,0.951924527037217,0.6456628477905073,0.7694381048482672
0.27,3,54476,1253,33508,0.9775161944409554,0.6191580287324968,0.7581220905554821
0.28,1,58892,7728,29092,0.8839987991594116,0.6693489725404619,0.761843160590929
0.28,2,56758,2798,31226,0.9530190073208409,0.6450945626477541,0.7693913514978988
0.28,3,54382,1224,33602,0.9779879869078877,0.6180896526641207,0.7574622188174664
0.29,1,58854,7612,29130,0.8854752805945897,0.6689170758319695,0.7621107154418906
0.29,2,56705,2755,31279,0.9536663303060882,0.6444921803964357,0.7691733810802744
0.29,3,54313,1202,33671,0.9783481941817527,0.6173054191671213,0.7569808848842152
0.3,1,58793,7440,29191,0.8876692887231441,0.6682237679578105,0.7624710635014298
0.3,2,56637,2682,31347,0.9547868305264755,0.6437193126022913,0.7689863750229119
0.3,3,54235,1164,33749,0.9789887904113793,0.6164188943444262,0.7565053039760641
0.31,1,58738,7251,29246,0.8901180499780267,0.6675986543007819,0.7629649354107537
0.31,2,56566,2611,31418,0.9558781283268838,0.6429123476995817,0.7687634631458062
0.31,3,54155,1142,33829,0.9793478850570555,0.6155096381160211,0.7559271641041031
0.32,1,58706,7140,29278,0.8915651672083346,0.6672349518094199,0.7632581421049209
0.32,2,56533,2570,31451,0.9565165896824188,0.6425372795053647,0.7687015167893831
0.32,3,54116,1122,33868,0.9796878960136138,0.6150663757046736,0.7556939576322074
0.33,1,58656,6952,29328,0.8940373125228631,0.6666666666666666,0.7637897807177457
0.33,2,56472,2517,31512,0.9573310278187459,0.6418439716312057,0.7684676777367272
0.33,3,54035,1093,33949,0.980173414598752,0.6141457537734133,0.7551428251998435
0.34,1,58614,6861,29370,0.8952119129438717,0.666189307146754,0.7639043653353663
0.34,2,56437,2478,31547,0.9579394042264279,0.6414461720312784,0.7683782735076481
0.34,3,53988,1078,33996,0.9804234918098282,0.6136115657392253,0.7548130024466969
0.35,1,58546,6710,29438,0.897174206203261,0.6654164393526095,0.764108587836074
0.35,2,56368,2419,31616,0.9588514467484308,0.640661938534279,0.7681081412540625
0.35,3,53909,1058,34075,0.9807520876162061,0.6127136752136753,0.7542304705808285
0.36,1,58509,6610,29475,0.8984935272347548,0.6649959083469722,0.7643089945984076
0.36,2,56342,2386,31642,0.9593720201607411,0.6403664302600472,0.768062598833088
0.36,3,53864,1048,34120,0.9809149184149184,0.6122022185851973,0.7538909416638675
0.37,1,58462,6446,29522,0.9006902076785605,0.6644617203127842,0.7647489731313607
0.37,2,56302,2330,31682,0.9602606085414108,0.6399118021458446,0.7680198614066677
0.37,3,53798,1025,34186,0.9813034675227551,0.6114520821967631,0.7534364561961249
0.38,1,58412,6361,29572,0.9017955012119248,0.663893435170031,0.7647701905640986
0.38,2,56269,2294,31715,0.9608285094684357,0.6395367339516276,0.7679311074262863
0.38,3,53761,1008,34223,0.9815954280706239,0.6110315511911256,0.7532030850490008
0.39,1,58370,6230,29614,0.9035603715170278,0.6634160756501182,0.7650867718764747
0.39,2,56207,2245,31777,0.9615924177102579,0.6388320603746136,0.7676664208254802
0.39,3,53698,988,34286,0.981933218739714,0.6103155119112565,0.752758113128198
0.4,1,58323,6118,29661,0.9050604428857404,0.6628818876159301,0.7652681646711498
0.4,2,56149,2199,31835,0.9623123328991567,0.6381728496090199,0.7674192931142881
0.4,3,53617,966,34367,0.982302181998058,0.6093948899799964,0.7521656484319653
0.41,1,58296,6014,29688,0.90648421707355,0.6625750136388434,0.7655718544394394
0.41,2,56116,2165,31868,0.9628523875705634,0.6377977814148027,0.7673195911530442
0.41,3,53566,948,34418,0.982609971750376,0.6088152391343881,0.7518140605482182
0.42,1,58253,5891,29731,0.908159765527563,0.6620862884160756,0.765841922591502
0.42,2,56066,2102,31918,0.9638632925319763,0.6372294962720495,0.7672286386775412
0.42,3,53492,924,34492,0.9830197000882094,0.6079741771231133,0.7512921348314606
0.43,1,58209,5813,29775,0.9092030864390366,0.6615861974904528,0.7658776627238398
0.43,2,56028,2070,31956,0.9643705463182898,0.636797599563557,0.7670760257937322
0.43,3,53435,915,34549,0.9831646734130635,0.6073263320603746,0.7508395745218992
0.44,1,58153,5687,29831,0.9109179197994988,0.6609497181305692,0.7660580672357468
0.44,2,55965,2032,32019,0.9649637050192251,0.6360815602836879,0.7667436173200621
0.44,3,53373,901,34611,0.9833990492685264,0.6066216584833606,0.7503690477864162
0.45,1,58120,5605,29864,0.9120439387995293,0.6605746499363521,0.7662037189619602
0.45,2,55921,1997,32063,0.9655202182395801,0.6355814693580651,0.7665556332332661
0.45,3,53327,889,34657,0.9836026265309133,0.6060988361520276,0.750028129395218
0.46,1,58060,5480,29924,0.9137551148882593,0.6598927077650482,0.7663472453208732
0.46,2,55869,1943,32115,0.9663910606794437,0.6349904528096018,0.7663996268759088
0.46,3,53266,867,34718,0.9839838915264256,0.6054055282778688,0.7496077175848069
0.47,1,58029,5391,29955,0.9149952696310312,0.6595403709765412,0.7665451375128794
0.47,2,55828,1908,32156,0.9669530275737841,0.6345244589925441,0.7662366181718364
0.47,3,53232,857,34752,0.9841557433119488,0.6050190943807965,0.7493612438675892
0.48,1,57986,5279,29998,0.9165573381806686,0.6590516457537734,0.7667620942948383
0.48,2,55757,1866,32227,0.967617097339604,0.6337174940898345,0.7658560371410715
0.48,3,53157,832,34827,0.9845894534071755,0.6041666666666666,0.748832524494094
0.49,1,57948,5182,30036,0.917915412640583,0.658619749045281,0.766944161361621
0.49,2,55717,1838,32267,0.9680653288159152,0.633262865975632,0.765664186231869
0.49,3,53108,820,34876,0.9847945408693072,0.6036097472267685,0.7484638367438977
0.5,1,57899,5064,30085,0.9195718120165811,0.6580628296053828,0.7671434344505025
0.5,2,55662,1793,32322,0.96879296841006,0.6326377523186034,0.7654343057914315
0.5,3,53046,803,34938,0.9850879310665007,0.6029050736497545,0.7480064582995495
0.51,1,57857,4953,30127,0.9211431300748288,0.6575854700854701,0.7673647492605806
0.51,2,55608,1754,32376,0.9694222656113803,0.6320240043644298,0.7651810163334388
0.51,3,52970,784,35014,0.9854150388808275,0.6020412802327696,0.7474354089940595
0.52,1,57837,4870,30147,0.9223372191302407,0.6573581560283688,0.7676238129682594
0.52,2,55571,1731,32413,0.9697916303095878,0.6316034733587925,0.76498767947359
0.52,3,52922,775,35062,0.9855671639011491,0.6014957264957265,0.7470585329013771
0.53,1,57788,4787,30196,0.9234998002397123,0.6568012365884707,0.7676459062560191
0.53,2,55513,1704,32471,0.9702186413128965,0.6309442625931988,0.764636607185901
0.53,3,52835,754,35149,0.9859299483102876,0.6005069103473358,0.7463993840633454
0.54,1,57746,4709,30238,0.9246017132335281,0.6563238770685579,0.7676998650615865
0.54,2,55458,1679,32526,0.9706144879850185,0.6303191489361702,0.764300135748789
0.54,3,52795,743,35189,0.9861220067989092,0.6000522822331333,0.7461030793798845
0.55,1,57691,4608,30293,0.9260341257484068,0.6556987634115293,0.7677648170451747
0.55,2,55410,1638,32574,0.9712873369793857,0.6297735951991271,0.7641072315075292
0.55,3,52720,717,35264,0.9865823305949062,0.5991998545190035,0.7455752681709223
0.56,1,57658,4543,30326,0.9269625890258999,0.6553236952173123,0.7678263475047442
0.56,2,55365,1608,32619,0.9717761044705386,0.6292621385706492,0.7638817028498106
0.56,3,52686,705,35298,0.9867955273360679,0.5988134206219312,0.7453368700265252
0.57,1,57603,4449,30381,0.9283020692322568,0.6546985815602837,0.7678557146284891
0.57,2,55301,1576,32683,0.9722910842695641,0.6285347335879251,0.763504324835532
0.57,3,52607,691,35377,0.9870351607940261,0.5979155300963812,0.7447091632338162
0.58,1,57579,4391,30405,0.9291431337744069,0.6544258046917621,0.7679555063552822
0.58,2,55265,1557,32719,0.9725986413712998,0.6281255682851428,0.7632971009488557
0.58,3,52557,682,35427,0.987189842033096,0.5973472449536279,0.7443121871083322
0.59,1,57520,4301,30464,0.9304281716568803,0.6537552282233133,0.7679316444711457
0.59,2,55210,1522,32774,0.9731721074525841,0.6275004546281142,0.7630116918654468
0.59,3,52482,670,35502,0.987394641782059,0.596494817239498,0.7437081963496202
0.6,1,57474,4216,30510,0.9316582914572864,0.6532324058919804,0.767989096302631
0.6,2,55139,1488,32845,0.973722782418281,0.6266934897254046,0.7625837591884435
0.6,3,52409,656,35575,0.9876378026948083,0.5956651209310784,0.7431318194386348
0.61,1,57442,4151,30542,0.93260597795204,0.6528687034006183,0.7680592604477962
0.61,2,55086,1463,32898,0.9741286318060444,0.6260911074740863,0.7622619055855757
0.61,3,52357,646,35627,0.9878120106409071,0.595074104382615,0.7427209600885188
0.62,1,57388,4053,30596,0.9340342767858596,0.6522549554464449,0.7681177848418941
0.62,2,55028,1429,32956,0.9746887011353774,0.6254318967084924,0.7619443232877092
0.62,3,52279,631,35705,0.988074088074088,0.59418757955992,0.7421039930728065
0.63,1,57351,3988,30633,0.9349842677578702,0.6518344244408074,0.7681469030223074
0.63,2,54980,1403,33004,0.9751166131635423,0.6248863429714494,0.7616699107136674
0.63,3,52232,621,35752,0.9882504304391425,0.5936533915257319,0.7417369015244574
0.64,1,57293,3904,30691,0.9362060231710705,0.6511752136752137,0.7681004953713945
0.64,2,54939,1377,33045,0.9755486895376092,0.6244203491543917,0.7614553014553015
0.64,3,52149,606,35835,0.9885129371623543,0.5927100381887616,0.7410739027561657
0.65,1,57252,3849,30732,0.9370059409829626,0.650709219858156,0.7680450749572391
0.65,2,54903,1354,33081,0.9759318840322093,0.6240111838516094,0.76126760075152
0.65,3,52101,597,35883,0.9886712968234088,0.5921644844517185,0.7406917729347038
