threshold,min_area,true_positive,false_positive,false_negative,precision,recall,f1
0.4,2,58854,2929,29130,0.9525921369956136,0.6689170758319695,0.785940828086294
0.4,3,56125,1676,31859,0.9710039618691718,0.6379000727404983,0.7699694755976267
0.41,1,60705,6685,27279,0.9008013058317258,0.689954991816694,0.7814048682533757
0.41,2,58815,2893,29169,0.953117910157516,0.668473813420622,0.7858135371295728
0.41,3,56064,1650,31920,0.9714107495581661,0.6372067648663393,0.7695918955647983
0.42,1,60650,6586,27334,0.9020465226961747,0.6893298781596654,0.7814714598634197
0.42,2,58746,2862,29238,0.953544994156603,0.6676895799236224,0.7854163324241937
0.42,3,55972,1628,32012,0.9717361111111111,0.6361611202036734,0.7689306517199693
0.43,1,60617,6493,27367,0.9032483981522873,0.6889548099654482,0.7816807871355436
0.43,2,58691,2839,29293,0.9538599057370388,0.6670644662665939,0.7850903594312237
0.43,3,55917,1609,32067,0.9720300385912457,0.6355360065466449,0.7685657343137928
0.44,1,60543,6402,27441,0.9043692583464038,0.6881137479541735,0.781558003988924
0.44,2,58620,2812,29364,0.9542258106524287,0.6662575013638844,0.7846549231675323
0.44,3,55820,1584,32164,0.9724061041042436,0.6344335333697035,0.7678763034088094
0.45,1,60513,6338,27471,0.905192143722607,0.6877727768685216,0.7816449769109052
0.45,2,58563,2784,29421,0.9546188077656609,0.6656096563011457,0.7843381481407076
0.45,3,55743,1575,32241,0.9725217209253637,0.6335583742498636,0.7672709253829955
0.46,1,60458,6235,27526,0.9065119277885235,0.687147663211493,0.7817322549571041
0.46,2,58507,2745,29477,0.9551851368118592,0.664973176941262,0.784086949529604
0.46,3,55668,1548,32316,0.9729446308724832,0.6327059465357338,0.7667768595041322
0.47,1,60416,6169,27568,0.9073515055943531,0.6866703036915803,0.7817350180178431
0.47,2,58472,2711,29512,0.955690306130788,0.6645753773413348,0.7839803709935844
0.47,3,55617,1526,32367,0.9732950667623331,0.6321262956901255,0.7664597214853197
0.48,1,60358,6081,27626,0.9084724333599241,0.6860110929259865,0.7817229298744357
0.48,2,58419,2663,29565,0.956402868275433,0.6639729950900164,0.7838004642239008
0.48,3,55527,1501,32457,0.9736795959879357,0.6311033824331697,0.7658262764460873
0.49,1,60323,6030,27661,0.9091224209907616,0.6856132933260592,0.7817049702922825
0.49,2,58360,2635,29624,0.9567997376834166,0.6633024186215676,0.7834661260983092
0.49,3,55442,1487,32542,0.9738797449454584,0.6301372976904892,0.765176347187623
0.5,1,60260,5948,27724,0.9101619139681005,0.6848972540461902,0.7816229116945107
0.5,2,58302,2601,29682,0.9572927441997932,0.6626432078559739,0.7831711297829899
0.5,3,55348,1465,32636,0.9742136482847236,0.6290689216221131,0.7644909770230047
0.51,1,60214,5849,27770,0.9114633001831585,0.6843744317148572,0.7817614104786201
0.51,2,58237,2557,29747,0.9579399282823963,0.6619044371703946,0.7828711234187851
0.51,3,55272,1444,32712,0.9745398123986176,0.6282051282051282,0.763953006219765
0.52,1,60176,5783,27808,0.9123243226853045,0.6839425350063648,0.7817958595064407
0.52,2,58191,2529,29793,0.9583498023715415,0.6613816148390617,0.7826420271142672
0.52,3,55221,1427,32763,0.974809348962011,0.6276254773595199,0.7636069472869074
0.53,1,60125,5699,27859,0.9134206368497813,0.6833628841607565,0.7818188910849891
0.53,2,58130,2492,29854,0.9588928111906568,0.6606883069649027,0.7823371869238119
0.53,3,55117,1408,32867,0.9750906678460858,0.6264434442625932,0.762817540776007
0.54,1,60093,5624,27891,0.9144209260921832,0.6829991816693944,0.7819467667744519
0.54,2,58104,2467,29880,0.9592709382377705,0.660392798690671,0.7822557302009356
0.54,3,55049,1396,32935,0.975267959961024,0.6256705764684488,0.7622984303706319
0.55,1,60056,5527,27928,0.9157251116905295,0.682578650663757,0.7821472061054785
0.55,2,58040,2441,29944,0.9596402175889949,0.6596653937079469,0.7818677802849155
0.55,3,54957,1375,33027,0.9755911382517929,0.6246249318057828,0.7616203331577924
0.56,1,60023,5473,27961,0.9164376450470257,0.6822035824695399,0.7821605420901746
0.56,2,58001,2427,29983,0.9598364996359303,0.6592221312965993,0.7816214322291997
0.56,3,54899,1374,33085,0.9755833170436977,0.6239657210401891,0.7611277095738854
0.57,1,59974,5380,28010,0.9176791015087065,0.6816466630296417,0.782245757737808
0.57,2,57950,2391,30034,0.9603752009413169,0.658642480450991,0.7813922130456767
0.57,3,54810,1350,33174,0.9759615384615384,0.6229541734860884,0.7604895104895104
0.58,1,59929,5324,28055,0.9184098815380136,0.6811352064011639,0.7821740180243676
0.58,2,57900,2364,30084,0.9607726005575468,0.6580741953082379,0.7811235227456694
0.58,3,54751,1332,33233,0.9762494873669383,0.6222835970176396,0.7600769086605539
0.59,1,59875,5222,28109,0.9197812495199471,0.6805214584469904,0.7822655979514113
0.59,2,57820,2324,30164,0.9613594040968343,0.6571649390798326,0.7806761719593864
0.59,3,54658,1313,33326,0.9765414232370334,0.6212265866521186,0.7593761939494982
0.6,1,59824,5126,28160,0.921077752117013,0.6799418076013821,0.7823505564491873
0.6,2,57761,2292,30223,0.9618337135530282,0.6564943626113839,0.7803589643129759
0.6,3,54559,1296,33425,0.976797063825978,0.6201013820694672,0.7586120593163189
0.61,1,59777,5063,28207,0.9219154842689697,0.6794076195671941,0.782298591844213
0.61,2,57704,2267,30280,0.9621983958913475,0.6558465175486452,0.7800209523165827
0.61,3,54498,1279,33486,0.9770694013661545,0.6194080741953082,0.7581750266066595
0.62,1,59708,4980,28276,0.9230150878060845,0.6786233860701946,0.7821735485223223
0.62,2,57635,2235,30349,0.9626691164189076,0.6550622840516458,0.7796204363764254
0.62,3,54405,1263,33579,0.9773119206725588,0.6183510638297872,0.7574555175006266
0.63,1,59675,4924,28309,0.9237759098438056,0.6782483178759775,0.7821972303598698
0.63,2,57582,2201,30402,0.9631835137079102,0.6544599018003273,0.779362103852687
0.63,3,54338,1245,33646,0.9776010650738535,0.6175895617384979,0.7569706130238842
0.64,1,59630,4860,28354,0.9246394789889906,0.6777368612474995,0.7821661398008841
0.64,2,57512,2152,30472,0.9639313488871011,0.6536643026004728,0.7790420459471175
0.64,3,54229,1229,33755,0.9778390854340221,0.6163507001272959,0.7561104836798149
0.65,1,59581,4792,28403,0.9255588523138583,0.6771799418076013,0.7821235650478809
0.65,2,57458,2123,30526,0.9643678353837632,0.6530505546462994,0.7787483481855453
0.65,3,54155,1213,33829,0.9780920387227279,0.6155096381160211,0.7555527652212735
0.66,1,59521,4700,28463,0.9268152162065368,0.6764979996362975,0.7821162248283566
0.66,2,57379,2094,30605,0.9647907453802566,0.6521526641207492,0.7782472178329954
0.66,3,54049,1200,33935,0.9782801498669659,0.6143048736133843,0.7547003832915599
0.67,1,59481,4651,28503,0.9274777022391318,0.6760433715220949,0.7820479108049121
0.67,2,57314,2065,30670,0.9652233954765153,0.65141389343517,0.7778614713326955
0.67,3,53976,1192,34008,0.978393271461717,0.6134751773049646,0.7541075220744384
0.68,1,59424,4564,28560,0.9286741263986997,0.6753955264593563,0.7820387966204301
0.68,2,57247,2010,30737,0.9660799567983529,0.6506523913438808,0.777595914181512
0.68,3,53874,1158,34110,0.9789576973397296,0.612315875613748,0.75339822117805
0.69,1,59386,4521,28598,0.9292565759619447,0.6749636297508638,0.7819554812332529
0.69,2,57186,1984,30798,0.9664694946763562,0.6499590834697218,0.7772265789580982
0.69,3,53796,1151,34188,0.9790525415400295,0.6114293507910529,0.7527548257550847
0.7,1,59333,4419,28651,0.9306845275442339,0.6743612474995454,0.7820556756471767
0.7,2,57114,1927,30870,0.9673616639284565,0.6491407528641571,0.7769290936915489
0.7,3,53697,1129,34287,0.9794075803450918,0.6103041462084016,0.7520061620334711
0.71,1,59272,4329,28712,0.931935032468043,0.6736679396253864,0.7820298842233729
0.71,2,57034,1881,30950,0.9680726470338623,0.648231496635752,0.7765063070545067
0.71,3,53592,1097,34392,0.97994112161495,0.6091107474086197,0.7512563694602342
0.72,1,59222,4268,28762,0.9327768152464955,0.6730996544826332,0.7819427756578686
0.72,2,56978,1853,31006,0.9685030001189849,0.6475950172758683,0.7761877192384975
0.72,3,53523,1087,34461,0.9800952206555575,0.6083265139116203,0.750704798238355
0.73,1,59155,4172,28829,0.9341197277622499,0.6723381523913439,0.781899531428647
0.73,2,56897,1822,31087,0.9689708612203887,0.6466743953446081,0.7756760257118124
0.73,3,53385,1064,34599,0.9804587779389887,0.6067580469176214,0.749615608742356
0.74,1,59107,4111,28877,0.9349710525483248,0.6717925986543007,0.7818282826946733
0.74,2,56837,1788,31147,0.9695010660980811,0.6459924531733042,0.7753548554317947
0.74,3,53317,1048,34667,0.980722891566265,0.605985179123477,0.7491025577980879
0.75,1,59037,4031,28947,0.9360848607851843,0.6709969994544462,0.7816778327993008
0.75,2,56776,1742,31208,0.9702313817970539,0.6452991452991453,0.7750883946976834
0.75,3,53188,1028,34796,0.9810388077320348,0.6045190034551736,0.7480731364275667
0.76,1,58983,3956,29001,0.9371454900776943,0.6703832515002728,0.7816303678034495
0.76,2,56708,1720,31276,0.9705620592866434,0.6445262775050009,0.7746359588011912
0.76,3,53101,1013,34883,0.9812802601914477,0.6035301873067831,0.7473856071162157
0.77,1,58913,3856,29071,0.9385684015995157,0.6695876523004183,0.7815831194072423
0.77,2,56610,1693,31374,0.970962043119565,0.6434124386252046,0.7739580413844019
0.77,3,52958,1000,35026,0.9814670669780199,0.6019048917985088,0.7461921066351044
0.78,1,58857,3780,29127,0.9396522821974232,0.6689511729405346,0.781524488617125
0.78,2,56562,1680,31422,0.9711548367157721,0.6428668848881615,0.7736243896434286
0.78,3,52856,984,35128,0.9817236255572065,0.6007455901072922,0.745374548736462
0.79,1,58778,3681,29206,0.9410653388622937,0.6680532824149845,0.7813989351448721
0.79,2,56465,1644,31519,0.9717083412208092,0.6417644117112202,0.7730007597899968
0.79,3,52722,958,35262,0.9821535022354695,0.5992225859247136,0.7443245990512763
0.8,1,58694,3593,29290,0.9423154109204168,0.6670985633751592,0.7811753432132613
0.8,2,56382,1614,31602,0.9721704945168632,0.6408210583742499,0.7724619810933004
0.8,3,52569,934,35415,0.9825430349700017,0.5974836333878887,0.743093005011061
0.81,1,58628,3506,29356,0.9435735668072232,0.6663484269867248,0.7810922074634621
0.81,2,56313,1577,31671,0.9727586802556573,0.6400368248772504,0.7720772721663901
0.81,3,52440,915,35544,0.9828507168962609,0.5960174577195854,0.7420457198650054
0.82,1,58528,3393,29456,0.9452043733143844,0.6652118567012184,0.780867882992562
0.82,2,56208,1531,31776,0.9734841268466721,0.6388434260774686,0.7714362180300981
0.82,3,52255,871,35729,0.9836050144938449,0.5939148026913984,0.740627878959677
0.83,1,58478,3323,29506,0.9462306435170952,0.6646435715584652,0.7808258503855526
0.83,2,56124,1498,31860,0.974002984971018,0.6378887070376432,0.770902297982226
0.83,3,52133,848,35851,0.9839942620939582,0.5925281869430805,0.739658780548363
0.84,1,58376,3233,29608,0.9475239007287897,0.6634842698672486,0.7804643265393435
0.84,2,55988,1439,31996,0.9749421004057325,0.6363429714493545,0.7700655383705498
0.84,3,51915,826,36069,0.9843385601334825,0.5900504637206765,0.737821993249245
0.85,1,58322,3156,29662,0.9486645629330818,0.662870521913075,0.7804257938472655
0.85,2,55910,1391,32074,0.9757246819427235,0.6354564466266593,0.7696596345114775
0.85,3,51768,804,36216,0.984706687970783,0.588379705400982,0.7366174336207632
0.86,1,58205,3047,29779,0.9502546855612878,0.6615407346790325,0.7800396687126431
0.86,2,55778,1327,32206,0.9767621048944926,0.6339561738497909,0.7688797910248192
0.86,3,51555,763,36429,0.9854161091784854,0.5859588106928533,0.7349146840387165
0.87,1,58124,2949,29860,0.9517135231608076,0.6606201127477723,0.7798895724454403
0.87,2,55651,1281,32333,0.977499473055575,0.6325127295871976,0.7680449363769356
0.87,3,51390,739,36594,0.9858236298413551,0.5840834697217676,0.7335507768729526
0.88,1,57997,2825,29987,0.9535529906941567,0.6591766684851791,0.77949813851592
0.88,2,55498,1220,32486,0.9784900736979442,0.6307737770503727,0.7670661082777017
0.88,3,51128,708,36856,0.9863415386989737,0.5811056555737407,0.7313402946645687
0.89,1,57884,2712,30100,0.9552445705987194,0.6578923440625568,0.7791627406111186
0.89,2,55351,1179,32633,0.9791438174420661,0.6291030187306783,0.766029588828764
0.89,3,50945,685,37039,0.9867325198527988,0.5790257319512638,0.7297978712736544
0.9,1,57713,2557,30271,0.9575742492118798,0.6559488088743408,0.7785692122978133
0.9,2,55156,1126,32828,0.9799936036388188,0.6268867066739408,0.7646430898479198
0.9,3,50629,647,37355,0.9873820110773072,0.5754341698490635,0.727114749389631
0.91,1,57507,2424,30477,0.9595534865094859,0.6536074740861975,0.7775681979515262
0.91,2,54965,1049,33019,0.9812725390081051,0.6247158574286233,0.7634133807413992
0.91,3,50213,602,37771,0.9881531043983076,0.5707060374613566,0.7235354721575804
0.92,1,57348,2300,30636,0.9614404506437768,0.6518003273322422,0.7769047361005744
0.92,2,54773,997,33211,0.9821230051999282,0.622533642480451,0.7620379259011922
0.92,3,49936,574,38048,0.9886359136804593,0.5675577377705038,0.7211287131572488
0.93,1,57140,2152,30844,0.9637050529582406,0.6494362611383888,0.7759580651294169
0.93,2,54439,918,33545,0.9834167313980166,0.6187374977268594,0.7595733251477246
0.93,3,49461,523,38523,0.9895366517285531,0.5621590289143481,0.7169923460512584
0.94,1,56915,2001,31069,0.9660363907936723,0.6468789779959992,0.7748808713410483
0.94,2,54195,865,33789,0.9842898656011624,0.6159642662302237,0.757738877548167
0.94,3,49045,484,38939,0.9902279472632195,0.5574308965266412,0.7133143775497589
0.95,1,56528,1764,31456,0.9697385576065326,0.6424804509910893,0.7728950750635785
0.95,2,53654,752,34330,0.9861779950740727,0.6098154209856338,0.7536203385069177
0.95,3,48179,407,39805,0.9916231013049026,0.5475881978541554,0.7055575895145348
